customer_id,customer_segment,current_plan,current_plan_cost,call_minutes,sms_count,data_gb,roaming_mins,recommendation_rank,recommended_plan,recommended_cost,potential_savings,savings_percentage
C387,Low Usage,Plan8,2181.82,1298,81,23.14,230,1,Plan1,752.42,1429.4,65.51411207157327
C387,Low Usage,Plan8,2181.82,1298,81,23.14,230,2,Plan9,889.15,1292.67,59.24732562722864
C387,Low Usage,Plan8,2181.82,1298,81,23.14,230,3,Plan4,976.9899999999999,1204.8300000000004,55.221328982225856
C388,Balanced High Users,Plan7,669.22,112,299,31.98,244,1,Plan7,669.22,0.0,0.0
C388,Balanced High Users,Plan7,669.22,112,299,31.98,244,2,Plan1,877.4200000000001,-208.20000000000005,-31.110845461881002
C388,Balanced High Users,Plan7,669.22,112,299,31.98,244,3,Plan10,980.9,-311.67999999999995,-46.57362302381877
C389,Data-Heavy Users,Plan5,696.98,1056,490,0.56,20,1,Plan1,455.52,241.46000000000004,34.64374874458378
C389,Data-Heavy Users,Plan5,696.98,1056,490,0.56,20,2,Plan9,542.36,154.62,22.184280754110592
C389,Data-Heavy Users,Plan5,696.98,1056,490,0.56,20,3,Plan6,546.31,150.67000000000007,21.617550001434772
C390,Balanced High Users,Plan8,775.7800000000001,1168,265,2.35,214,1,Plan1,470.63,305.1500000000001,39.334605171569265
C390,Balanced High Users,Plan8,775.7800000000001,1168,265,2.35,214,2,Plan9,593.3499999999999,182.43000000000018,23.51568743716004
C390,Balanced High Users,Plan8,775.7800000000001,1168,265,2.35,214,3,Plan5,685.9100000000001,89.87,11.58446982391915
C391,Data-Heavy Users,Plan5,1502.7700000000002,298,426,25.69,78,1,Plan7,648.46,854.3100000000002,56.84901881192731
C391,Data-Heavy Users,Plan5,1502.7700000000002,298,426,25.69,78,2,Plan10,692.35,810.4200000000002,53.92841219880621
C391,Data-Heavy Users,Plan5,1502.7700000000002,298,426,25.69,78,3,Plan1,769.61,733.1600000000002,48.78723956427132
C392,Low Usage,Plan5,2438.71,1133,188,49.77,269,1,Plan7,1042.69,1396.02,57.24419877722238
C392,Low Usage,Plan5,2438.71,1133,188,49.77,269,2,Plan1,1126.69,1312.02,53.79975478839222
C392,Low Usage,Plan5,2438.71,1133,188,49.77,269,3,Plan4,1953.77,484.94000000000005,19.885103189801168
C393,Moderate Users,Plan3,1386.13,1873,355,1.73,126,1,Plan1,438.73,947.4000000000001,68.34856759467004
C393,Moderate Users,Plan3,1386.13,1873,355,1.73,126,2,Plan9,821.64,564.4900000000001,40.72417450022726
C393,Moderate Users,Plan3,1386.13,1873,355,1.73,126,3,Plan8,949.32,436.81000000000006,31.512917258842965
C394,Heavy Voice Users,Plan9,516.02,1130,123,14.43,43,1,Plan1,504.55,11.46999999999997,2.222782062710742
C394,Heavy Voice Users,Plan9,516.02,1130,123,14.43,43,2,Plan9,516.02,0.0,0.0
C394,Heavy Voice Users,Plan9,516.02,1130,123,14.43,43,3,Plan2,777.51,-261.49,-50.674392465408324
C395,Balanced High Users,Plan2,552.54,268,432,3.81,108,1,Plan10,470.44,82.09999999999997,14.858652767220468
C395,Balanced High Users,Plan2,552.54,268,432,3.81,108,2,Plan1,511.33000000000004,41.20999999999992,7.458283563180933
C395,Balanced High Users,Plan2,552.54,268,432,3.81,108,3,Plan2,552.54,0.0,0.0
C396,Heavy Voice Users,Plan8,1989.9800000000002,1343,178,20.67,26,1,Plan1,573.4300000000001,1416.5500000000002,71.18413250384425
C396,Heavy Voice Users,Plan8,1989.9800000000002,1343,178,20.67,26,2,Plan9,640.1300000000001,1349.8500000000001,67.83234002351783
C396,Heavy Voice Users,Plan8,1989.9800000000002,1343,178,20.67,26,3,Plan2,890.9000000000001,1099.0800000000002,55.23070583623956
C397,Data-Heavy Users,Plan4,872.19,681,497,19.07,87,1,Plan9,569.1800000000001,303.01,34.74128343594858
C397,Data-Heavy Users,Plan4,872.19,681,497,19.07,87,2,Plan10,660.56,211.6300000000001,24.26420848668296
C397,Data-Heavy Users,Plan4,872.19,681,497,19.07,87,3,Plan1,743.99,128.20000000000005,14.698632178768392
C398,Moderate Users,Plan7,1582.7799999999997,1950,427,38.77,149,1,Plan1,1023.9300000000001,558.8499999999997,35.30812873551598
C398,Moderate Users,Plan7,1582.7799999999997,1950,427,38.77,149,2,Plan7,1582.7799999999997,0.0,0.0
C398,Moderate Users,Plan7,1582.7799999999997,1950,427,38.77,149,3,Plan4,1823.2400000000002,-240.4600000000005,-15.19225666232834
C399,Balanced High Users,Plan7,783.3100000000001,635,448,20.19,173,1,Plan9,601.4200000000001,181.89,23.220691680177705
C399,Balanced High Users,Plan7,783.3100000000001,635,448,20.19,173,2,Plan10,680.8900000000001,102.41999999999996,13.07528309353895
C399,Balanced High Users,Plan7,783.3100000000001,635,448,20.19,173,3,Plan2,736.1300000000001,47.17999999999995,6.023158136625339
C400,Low Usage,Plan3,2721.59,1686,140,47.56,124,1,Plan1,993.56,1728.0300000000002,63.49339907921473
C400,Low Usage,Plan3,2721.59,1686,140,47.56,124,2,Plan7,1299.73,1421.8600000000001,52.243725175357056
C400,Low Usage,Plan3,2721.59,1686,140,47.56,124,3,Plan4,1946.93,774.6600000000001,28.463508463802413
C401,Heavy Voice Users,Plan10,738.3900000000001,872,78,20.17,60,1,Plan9,534.2900000000002,204.0999999999999,27.641219409796975
C401,Heavy Voice Users,Plan10,738.3900000000001,872,78,20.17,60,2,Plan1,591.4100000000001,146.98000000000002,19.905470009073795
C401,Heavy Voice Users,Plan10,738.3900000000001,872,78,20.17,60,3,Plan2,698.7100000000002,39.67999999999995,5.3738539254323525
C402,Low Usage,Plan10,2270.3,1647,54,49.17,138,1,Plan1,1024.57,1245.7300000000002,54.87072193102234
C402,Low Usage,Plan10,2270.3,1647,54,49.17,138,2,Plan7,1283.98,986.3200000000002,43.44447870325508
C402,Low Usage,Plan10,2270.3,1647,54,49.17,138,3,Plan4,1967.9,302.4000000000001,13.319825573712729
C403,Balanced High Users,Plan6,1722.38,1109,111,16.44,283,1,Plan9,603.71,1118.67,64.94908208409295
C403,Balanced High Users,Plan6,1722.38,1109,111,16.44,283,2,Plan1,703.48,1018.9000000000001,59.15651598369698
C403,Balanced High Users,Plan6,1722.38,1109,111,16.44,283,3,Plan4,845.87,876.5100000000001,50.88946690045171
C404,Data-Heavy Users,Plan10,1299.44,555,396,38.81,24,1,Plan7,604.72,694.72,53.46303022840608
C404,Data-Heavy Users,Plan10,1299.44,555,396,38.81,24,2,Plan1,878.49,420.95000000000005,32.39472388105646
C404,Data-Heavy Users,Plan10,1299.44,555,396,38.81,24,3,Plan10,1299.44,0.0,0.0
C405,Low Usage,Plan6,3230.13,817,222,39.09,239,1,Plan7,824.71,2405.42,74.46821025779148
C405,Low Usage,Plan6,3230.13,817,222,39.09,239,2,Plan1,966.25,2263.88,70.08634327410971
C405,Low Usage,Plan6,3230.13,817,222,39.09,239,3,Plan4,1504.6700000000003,1725.4599999999998,53.41766430453263
C406,Data-Heavy Users,Plan4,872.7700000000001,730,468,4.58,96,1,Plan1,540.06,332.71000000000015,38.121154485145006
C406,Data-Heavy Users,Plan4,872.7700000000001,730,468,4.58,96,2,Plan9,564.1,308.6700000000001,35.366706005018514
C406,Data-Heavy Users,Plan4,872.7700000000001,730,468,4.58,96,3,Plan10,681.9399999999999,190.83000000000015,21.864867032551548
C407,Data-Heavy Users,Plan4,1523.29,1747,370,32.93,71,1,Plan1,816.13,707.16,46.423202410571854
C407,Data-Heavy Users,Plan4,1523.29,1747,370,32.93,71,2,Plan7,1368.1299999999999,155.16000000000008,10.185847737462996
C407,Data-Heavy Users,Plan4,1523.29,1747,370,32.93,71,3,Plan4,1523.29,0.0,0.0
C408,Balanced High Users,Plan2,529.24,212,303,10.56,290,1,Plan2,529.24,0.0,0.0
C408,Balanced High Users,Plan2,529.24,212,303,10.56,290,2,Plan10,535.3,-6.059999999999945,-1.145038167938921
C408,Balanced High Users,Plan2,529.24,212,303,10.56,290,3,Plan9,606.3,-77.05999999999995,-14.56050185171188
C409,Low Usage,Plan6,3500.5499999999997,1946,74,35.9,217,1,Plan1,938.46,2562.0899999999997,73.19106997471826
C409,Low Usage,Plan6,3500.5499999999997,1946,74,35.9,217,2,Plan7,1522.12,1978.4299999999998,56.51769007727358
C409,Low Usage,Plan6,3500.5499999999997,1946,74,35.9,217,3,Plan4,1579.32,1921.2299999999998,54.88366113896388
C410,Moderate Users,Plan9,1381.8400000000001,1062,438,30.19,209,1,Plan1,931.5500000000001,450.2900000000001,32.586261795866385
C410,Moderate Users,Plan9,1381.8400000000001,1062,438,30.19,209,2,Plan7,1068.4,313.44000000000005,22.682799745267182
C410,Moderate Users,Plan9,1381.8400000000001,1062,438,30.19,209,3,Plan10,1288.5,93.34000000000015,6.75476176691948
C411,Moderate Users,Plan4,2130.9900000000002,1834,354,48.46,226,1,Plan1,1117.46,1013.5300000000002,47.56146204346337
C411,Moderate Users,Plan4,2130.9900000000002,1834,354,48.46,226,2,Plan7,1510.0299999999997,620.9600000000005,29.139507928239944
C411,Moderate Users,Plan4,2130.9900000000002,1834,354,48.46,226,3,Plan4,2130.9900000000002,0.0,0.0
C412,Data-Heavy Users,Plan6,3331.1900000000005,407,457,40.45,223,1,Plan7,760.27,2570.9200000000005,77.17722495564648
C412,Data-Heavy Users,Plan6,3331.1900000000005,407,457,40.45,223,2,Plan1,1089.45,2241.7400000000007,67.29547098784519
C412,Data-Heavy Users,Plan6,3331.1900000000005,407,457,40.45,223,3,Plan10,1387.37,1943.8200000000006,58.352120413425844
C413,Data-Heavy Users,Plan2,1698.12,1015,395,35.08,47,1,Plan1,845.8000000000001,852.3199999999998,50.191977009869724
C413,Data-Heavy Users,Plan2,1698.12,1015,395,35.08,47,2,Plan7,908.35,789.7699999999999,46.5084917438108
C413,Data-Heavy Users,Plan2,1698.12,1015,395,35.08,47,3,Plan10,1380.9799999999998,317.1400000000001,18.675947518432157
C414,Heavy Voice Users,Plan2,665.03,752,108,10.71,117,1,Plan1,509.47,155.55999999999995,23.39142595070898
C414,Heavy Voice Users,Plan2,665.03,752,108,10.71,117,2,Plan9,542.29,122.74000000000001,18.456310241643237
C414,Heavy Voice Users,Plan2,665.03,752,108,10.71,117,3,Plan2,665.03,0.0,0.0
C415,Balanced High Users,Plan4,786.9000000000001,145,263,21.43,222,1,Plan10,559.11,227.79000000000008,28.947769729317578
C415,Balanced High Users,Plan4,786.9000000000001,145,263,21.43,222,2,Plan2,568.37,218.5300000000001,27.77100012708096
C415,Balanced High Users,Plan4,786.9000000000001,145,263,21.43,222,3,Plan7,638.86,148.04000000000008,18.813063921718143
C416,Data-Heavy Users,Plan9,2752.3399999999997,897,209,49.12,30,1,Plan7,743.4399999999999,2008.8999999999996,72.98880225553529
C416,Data-Heavy Users,Plan9,2752.3399999999997,897,209,49.12,30,2,Plan1,946.16,1806.1799999999998,65.62343315142752
C416,Data-Heavy Users,Plan9,2752.3399999999997,897,209,49.12,30,3,Plan4,1830.3600000000001,921.9799999999996,33.49804166636388
C417,Low Usage,Plan10,2120.66,1524,42,46.96,126,1,Plan1,987.2,1133.4599999999998,53.448454726358776
C417,Low Usage,Plan10,2120.66,1524,42,46.96,126,2,Plan7,1198.9299999999998,921.73,43.46429885035791
C417,Low Usage,Plan10,2120.66,1524,42,46.96,126,3,Plan4,1857.29,263.3699999999999,12.419246838248466
C418,Data-Heavy Users,Plan2,2677.9100000000003,1430,374,49.02,25,1,Plan1,995.22,1682.6900000000003,62.835942955513815
C418,Data-Heavy Users,Plan2,2677.9100000000003,1430,374,49.02,25,2,Plan7,1142.08,1535.8300000000004,57.35181540828482
C418,Data-Heavy Users,Plan2,2677.9100000000003,1430,374,49.02,25,3,Plan4,2020.8,657.1100000000004,24.53816595778052
C419,Balanced High Users,Plan10,502.4,77,422,18.97,220,1,Plan10,502.4,0.0,0.0
C419,Balanced High Users,Plan10,502.4,77,422,18.97,220,2,Plan2,542.72,-40.32000000000005,-8.025477707006381
C419,Balanced High Users,Plan10,502.4,77,422,18.97,220,3,Plan9,596.64,-94.24000000000001,-18.75796178343949
C420,Moderate Users,Plan4,950.6,1095,406,18.69,188,1,Plan9,580.1600000000001,370.43999999999994,38.96907216494845
C420,Moderate Users,Plan4,950.6,1095,406,18.69,188,2,Plan1,742.61,207.99,21.879865348201136
C420,Moderate Users,Plan4,950.6,1095,406,18.69,188,3,Plan2,868.3699999999999,82.23000000000013,8.650326109825388
C421,Heavy Voice Users,Plan2,1220.3799999999999,1141,242,27.06,65,1,Plan1,684.5799999999999,535.8,43.90435765908979
C421,Heavy Voice Users,Plan2,1220.3799999999999,1141,242,27.06,65,2,Plan7,919.21,301.16999999999985,24.678378865599228
C421,Heavy Voice Users,Plan2,1220.3799999999999,1141,242,27.06,65,3,Plan9,1071.85,148.52999999999997,12.170799259247119
C422,Low Usage,Plan6,3191.84,1074,180,39.49,128,1,Plan1,891.53,2300.3100000000004,72.06846207829967
C422,Low Usage,Plan6,3191.84,1074,180,39.49,128,2,Plan7,916.6899999999999,2275.15,71.2802020151386
C422,Low Usage,Plan6,3191.84,1074,180,39.49,128,3,Plan4,1534.17,1657.67,51.934620782996646
C423,Heavy Voice Users,Plan1,386.53,1261,312,4.77,44,1,Plan1,386.53,0.0,0.0
C423,Heavy Voice Users,Plan1,386.53,1261,312,4.77,44,2,Plan9,564.86,-178.33000000000004,-46.13613432333843
C423,Heavy Voice Users,Plan1,386.53,1261,312,4.77,44,3,Plan5,595.0,-208.47000000000003,-53.933717952034776
C424,Low Usage,Plan6,3763.6299999999997,299,215,47.3,197,1,Plan7,623.11,3140.5199999999995,83.4439092046774
C424,Low Usage,Plan6,3763.6299999999997,299,215,47.3,197,2,Plan1,1042.74,2720.8899999999994,72.29430098070213
C424,Low Usage,Plan6,3763.6299999999997,299,215,47.3,197,3,Plan10,1591.5399999999997,2172.09,57.71263381363207
C425,Moderate Users,Plan2,2355.2399999999993,1997,342,40.15,114,1,Plan1,985.91,1369.3299999999995,58.139722491126165
C425,Moderate Users,Plan2,2355.2399999999993,1997,342,40.15,114,2,Plan7,1534.24,820.9999999999993,34.85844330089501
C425,Moderate Users,Plan2,2355.2399999999993,1997,342,40.15,114,3,Plan4,1838.28,516.9599999999994,21.949355479696315
C426,Balanced High Users,Plan4,867.39,1228,116,17.08,248,1,Plan9,628.13,239.26,27.58390112867338
C426,Balanced High Users,Plan4,867.39,1228,116,17.08,248,2,Plan1,686.5999999999999,180.79000000000008,20.84298873632392
C426,Balanced High Users,Plan4,867.39,1228,116,17.08,248,3,Plan4,867.39,0.0,0.0
C427,Moderate Users,Plan3,1919.8799999999999,1678,461,18.98,154,1,Plan1,763.6999999999999,1156.1799999999998,60.221472175344296
C427,Moderate Users,Plan3,1919.8799999999999,1678,461,18.98,154,2,Plan9,787.4,1132.48,58.987020022084714
C427,Moderate Users,Plan3,1919.8799999999999,1678,461,18.98,154,3,Plan4,1101.0700000000002,818.8099999999997,42.64901973039981
C428,Heavy Voice Users,Plan5,2006.6499999999996,1574,86,38.23,0,1,Plan1,782.99,1223.6599999999996,60.98024069967358
C428,Heavy Voice Users,Plan5,2006.6499999999996,1574,86,38.23,0,2,Plan7,1151.05,855.5999999999997,42.638227892258236
C428,Heavy Voice Users,Plan5,2006.6499999999996,1574,86,38.23,0,3,Plan4,1533.0099999999998,473.6399999999999,23.60351830164702
C429,Moderate Users,Plan10,1189.0699999999997,1784,377,15.33,121,1,Plan1,628.65,560.4199999999997,47.130951079415
C429,Moderate Users,Plan10,1189.0699999999997,1784,377,15.33,121,2,Plan9,790.0500000000001,399.01999999999964,33.55731790390807
C429,Moderate Users,Plan10,1189.0699999999997,1784,377,15.33,121,3,Plan2,1076.47,112.59999999999968,9.469585474362292
C430,Data-Heavy Users,Plan3,2286.38,439,254,46.78,45,1,Plan7,527.35,1759.0300000000002,76.93515513606663
C430,Data-Heavy Users,Plan3,2286.38,439,254,46.78,45,2,Plan1,926.54,1359.8400000000001,59.475677708867295
C430,Data-Heavy Users,Plan3,2286.38,439,254,46.78,45,3,Plan10,1565.6200000000001,720.76,31.524068615015878
C431,Data-Heavy Users,Plan8,1992.1000000000001,897,436,20.64,0,1,Plan9,568.58,1423.52,71.45826012750364
C431,Data-Heavy Users,Plan8,1992.1000000000001,897,436,20.64,0,2,Plan1,655.4,1336.7000000000003,67.1000451784549
C431,Data-Heavy Users,Plan8,1992.1000000000001,897,436,20.64,0,3,Plan10,740.27,1251.8300000000002,62.83971688168265
C432,Data-Heavy Users,Plan4,856.4100000000001,813,300,21.19,77,1,Plan1,616.9100000000001,239.5,27.96557723520276
C432,Data-Heavy Users,Plan4,856.4100000000001,813,300,21.19,77,2,Plan9,619.1200000000001,237.28999999999996,27.70752326572552
C432,Data-Heavy Users,Plan4,856.4100000000001,813,300,21.19,77,3,Plan7,737.29,119.12000000000012,13.909225721325077
C433,Low Usage,Plan7,597.91,60,12,28.9,157,1,Plan7,597.91,0.0,0.0
C433,Low Usage,Plan7,597.91,60,12,28.9,157,2,Plan1,774.74,-176.83000000000004,-29.574685153283948
C433,Low Usage,Plan7,597.91,60,12,28.9,157,3,Plan10,819.8899999999999,-221.9799999999999,-37.12598886119983
C434,Balanced High Users,Plan6,558.59,234,86,0.87,101,1,Plan1,371.72,186.87,33.45387493510446
C434,Balanced High Users,Plan6,558.59,234,86,0.87,101,2,Plan10,451.16999999999996,107.42000000000007,19.23056266671442
C434,Balanced High Users,Plan6,558.59,234,86,0.87,101,3,Plan2,467.45,91.14000000000004,16.3160815625056
C435,Data-Heavy Users,Plan7,1395.0400000000002,1754,469,39.13,3,1,Plan1,923.01,472.0300000000002,33.83630576901022
C435,Data-Heavy Users,Plan7,1395.0400000000002,1754,469,39.13,3,2,Plan7,1395.0400000000002,0.0,0.0
C435,Data-Heavy Users,Plan7,1395.0400000000002,1754,469,39.13,3,3,Plan4,1776.0200000000002,-380.98,-27.309611193944257
C436,Heavy Voice Users,Plan6,2303.95,1021,93,27.5,5,1,Plan1,647.1,1656.85,71.91345298292063
C436,Heavy Voice Users,Plan6,2303.95,1021,93,27.5,5,2,Plan7,805.8100000000001,1498.1399999999999,65.02484862952755
C436,Heavy Voice Users,Plan6,2303.95,1021,93,27.5,5,3,Plan4,1023.7699999999999,1280.1799999999998,55.56457388398185
C437,Data-Heavy Users,Plan8,4130.179999999999,144,328,48.89,28,1,Plan7,552.28,3577.8999999999996,86.62818569650717
C437,Data-Heavy Users,Plan8,4130.179999999999,144,328,48.89,28,2,Plan1,960.73,3169.4499999999994,76.73878620302263
C437,Data-Heavy Users,Plan8,4130.179999999999,144,328,48.89,28,3,Plan10,1538.8700000000001,2591.3099999999995,62.74084906711087
C438,Data-Heavy Users,Plan4,1447.4199999999998,218,407,39.04,62,1,Plan7,625.8399999999999,821.5799999999999,56.76168631081511
C438,Data-Heavy Users,Plan4,1447.4199999999998,218,407,39.04,62,2,Plan1,917.1999999999999,530.2199999999999,36.63207638418704
C438,Data-Heavy Users,Plan4,1447.4199999999998,218,407,39.04,62,3,Plan10,1170.7,276.7199999999998,19.118155062110503
C439,Balanced High Users,Plan8,1797.0199999999998,144,155,20.29,153,1,Plan2,473.29999999999995,1323.7199999999998,73.66195145296102
C439,Balanced High Users,Plan8,1797.0199999999998,144,155,20.29,153,2,Plan10,482.2199999999999,1314.7999999999997,73.1655741171495
C439,Balanced High Users,Plan8,1797.0199999999998,144,155,20.29,153,3,Plan9,577.9399999999999,1219.08,67.83897786335156
C440,Data-Heavy Users,Plan2,1013.7,143,414,28.87,47,1,Plan7,621.01,392.69000000000005,38.7382854888034
C440,Data-Heavy Users,Plan2,1013.7,143,414,28.87,47,2,Plan10,767.0200000000001,246.67999999999995,24.334615764032748
C440,Data-Heavy Users,Plan2,1013.7,143,414,28.87,47,3,Plan1,779.5100000000001,234.18999999999994,23.102495807438093
C441,Balanced High Users,Plan5,1631.3600000000001,573,430,26.5,209,1,Plan7,755.05,876.3100000000002,53.716530992546105
C441,Balanced High Users,Plan5,1631.3600000000001,573,430,26.5,209,2,Plan1,877.5,753.8600000000001,46.21052373479797
C441,Balanced High Users,Plan5,1631.3600000000001,573,430,26.5,209,3,Plan10,914.76,716.6000000000001,43.92653981953708
C442,Data-Heavy Users,Plan10,776.9699999999999,563,489,25.32,16,1,Plan7,666.1,110.86999999999989,14.269534216250293
C442,Data-Heavy Users,Plan10,776.9699999999999,563,489,25.32,16,2,Plan1,768.04,8.92999999999995,1.1493365252197578
C442,Data-Heavy Users,Plan10,776.9699999999999,563,489,25.32,16,3,Plan10,776.9699999999999,0.0,0.0
C443,Low Usage,Plan10,1194.71,1067,153,27.99,187,1,Plan1,784.51,410.20000000000005,34.33469210101197
C443,Low Usage,Plan10,1194.71,1067,153,27.99,187,2,Plan7,949.45,245.26,20.52883126449096
C443,Low Usage,Plan10,1194.71,1067,153,27.99,187,3,Plan4,1120.25,74.46000000000004,6.232474826526943
C444,Moderate Users,Plan9,748.02,1534,463,12.87,190,1,Plan1,711.71,36.309999999999945,4.854148284805212
C444,Moderate Users,Plan9,748.02,1534,463,12.87,190,2,Plan9,748.02,0.0,0.0
C444,Moderate Users,Plan9,748.02,1534,463,12.87,190,3,Plan2,1074.8600000000001,-326.84000000000015,-43.69401887650065
C445,Data-Heavy Users,Plan9,1096.81,941,458,26.61,168,1,Plan1,870.69,226.1199999999999,20.616150472734557
C445,Data-Heavy Users,Plan9,1096.81,941,458,26.61,168,2,Plan7,979.5400000000001,117.26999999999987,10.6919156462833
C445,Data-Heavy Users,Plan9,1096.81,941,458,26.61,168,3,Plan10,1072.74,24.069999999999936,2.194546001586413
C446,Low Usage,Plan1,1073.6399999999999,214,137,45.8,267,1,Plan7,667.21,406.42999999999984,37.85533325882045
C446,Low Usage,Plan1,1073.6399999999999,214,137,45.8,267,2,Plan1,1073.6399999999999,0.0,0.0
C446,Low Usage,Plan1,1073.6399999999999,214,137,45.8,267,3,Plan10,1530.6899999999998,-457.04999999999995,-42.57013524086286
C447,Balanced High Users,Plan3,875.55,555,336,5.13,160,1,Plan1,492.96999999999997,382.58,43.69596253783336
C447,Balanced High Users,Plan3,875.55,555,336,5.13,160,2,Plan9,558.2,317.3499999999999,36.24578836160127
C447,Balanced High Users,Plan3,875.55,555,336,5.13,160,3,Plan2,608.0500000000001,267.4999999999999,30.552224316144127
C448,Low Usage,Plan10,1848.4699999999998,1013,105,45.91,145,1,Plan7,888.97,959.4999999999998,51.90779401342731
C448,Low Usage,Plan10,1848.4699999999998,1013,105,45.91,145,2,Plan1,987.2299999999999,861.2399999999999,46.59204639512678
C448,Low Usage,Plan10,1848.4699999999998,1013,105,45.91,145,3,Plan4,1722.1699999999998,126.29999999999995,6.832677836264585
C449,Data-Heavy Users,Plan3,1446.05,194,413,20.38,81,1,Plan10,451.88999999999993,994.1600000000001,68.75004322118876
C449,Data-Heavy Users,Plan3,1446.05,194,413,20.38,81,2,Plan2,523.91,922.14,63.76957919850628
C449,Data-Heavy Users,Plan3,1446.05,194,413,20.38,81,3,Plan9,571.8599999999999,874.19,60.453649597178526
C450,Data-Heavy Users,Plan1,866.1700000000001,554,305,42.85,30,1,Plan7,547.81,318.3600000000001,36.754909544315794
C450,Data-Heavy Users,Plan1,866.1700000000001,554,305,42.85,30,2,Plan1,866.1700000000001,0.0,0.0
C450,Data-Heavy Users,Plan1,866.1700000000001,554,305,42.85,30,3,Plan10,1459.35,-593.1799999999998,-68.48309223362617
C451,Moderate Users,Plan3,1611.8900000000003,1715,200,15.55,168,1,Plan1,609.11,1002.7800000000003,62.21144122737905
C451,Moderate Users,Plan3,1611.8900000000003,1715,200,15.55,168,2,Plan9,778.7199999999999,833.1700000000004,51.68901103673329
C451,Moderate Users,Plan3,1611.8900000000003,1715,200,15.55,168,3,Plan4,997.96,613.9300000000003,38.0875866219159
C452,Data-Heavy Users,Plan6,2253.4500000000003,885,479,25.54,95,1,Plan1,820.18,1433.2700000000004,63.603363731167775
C452,Data-Heavy Users,Plan6,2253.4500000000003,885,479,25.54,95,2,Plan7,912.13,1341.3200000000002,59.52295369322594
C452,Data-Heavy Users,Plan6,2253.4500000000003,885,479,25.54,95,3,Plan10,971.2199999999999,1282.2300000000005,56.9007521799907
C453,Low Usage,Plan3,2423.15,897,318,43.79,154,1,Plan7,850.5999999999999,1572.5500000000002,64.89693167983823
C453,Low Usage,Plan3,2423.15,897,318,43.79,154,2,Plan1,977.55,1445.6000000000001,59.65788333367724
C453,Low Usage,Plan3,2423.15,897,318,43.79,154,3,Plan4,1714.96,708.19,29.226007469615993
C454,Heavy Voice Users,Plan5,535.72,193,180,3.17,51,1,Plan1,363.92999999999995,171.79000000000008,32.06712461733743
C454,Heavy Voice Users,Plan5,535.72,193,180,3.17,51,2,Plan10,422.97,112.75,21.046442171283505
C454,Heavy Voice Users,Plan5,535.72,193,180,3.17,51,3,Plan2,433.78000000000003,101.94,19.028597028298364
C455,Moderate Users,Plan8,860.3000000000001,1747,120,3.8,296,1,Plan1,548.52,311.7800000000001,36.24084621643613
C455,Moderate Users,Plan8,860.3000000000001,1747,120,3.8,296,2,Plan9,837.92,22.38000000000011,2.601418109961654
C455,Moderate Users,Plan8,860.3000000000001,1747,120,3.8,296,3,Plan8,860.3000000000001,0.0,0.0
C456,Low Usage,Plan3,2215.12,68,65,45.97,257,1,Plan7,660.91,1554.21,70.16369316335008
C456,Low Usage,Plan3,2215.12,68,65,45.97,257,2,Plan1,1068.65,1146.4699999999998,51.7565639784752
C456,Low Usage,Plan3,2215.12,68,65,45.97,257,3,Plan10,1532.62,682.5,30.810971866084007
C457,Heavy Voice Users,Plan2,1092.3799999999999,1918,135,17.4,106,1,Plan1,597.8799999999999,494.5,45.26813013786411
C457,Heavy Voice Users,Plan2,1092.3799999999999,1918,135,17.4,106,2,Plan9,830.8900000000001,261.4899999999998,23.937640747725133
C457,Heavy Voice Users,Plan2,1092.3799999999999,1918,135,17.4,106,3,Plan4,1001.79,90.58999999999992,8.29290173749061
C458,Moderate Users,Plan9,1729.65,1554,216,32.96,202,1,Plan1,859.9200000000001,869.73,50.2835833839216
C458,Moderate Users,Plan9,1729.65,1554,216,32.96,202,2,Plan7,1265.71,463.94000000000005,26.822767611944613
C458,Moderate Users,Plan9,1729.65,1554,216,32.96,202,3,Plan4,1442.3500000000004,287.2999999999997,16.610296880871836
C459,Heavy Voice Users,Plan5,858.3,1209,317,10.65,99,1,Plan1,506.37,351.92999999999995,41.003145753233134
C459,Heavy Voice Users,Plan5,858.3,1209,317,10.65,99,2,Plan9,565.97,292.3299999999999,34.05918676453454
C459,Heavy Voice Users,Plan5,858.3,1209,317,10.65,99,3,Plan2,827.4599999999999,30.840000000000032,3.5931492485145093
C460,Balanced High Users,Plan4,733.32,89,253,16.99,232,1,Plan2,484.84000000000003,248.48000000000002,33.884252440953475
C460,Balanced High Users,Plan4,733.32,89,253,16.99,232,2,Plan10,508.03999999999996,225.2800000000001,30.72055855561011
C460,Balanced High Users,Plan4,733.32,89,253,16.99,232,3,Plan9,584.84,148.48000000000002,20.24764086619757
C461,Data-Heavy Users,Plan7,784.54,792,384,20.24,85,1,Plan9,554.15,230.39,29.3662528360568
C461,Data-Heavy Users,Plan7,784.54,792,384,20.24,85,2,Plan1,671.88,112.65999999999997,14.3600071379407
C461,Data-Heavy Users,Plan7,784.54,792,384,20.24,85,3,Plan10,715.27,69.26999999999998,8.829377724526472
C462,Data-Heavy Users,Plan10,1294.67,238,444,42.05,62,1,Plan7,650.26,644.4100000000001,49.77407370217894
C462,Data-Heavy Users,Plan10,1294.67,238,444,42.05,62,2,Plan1,984.4499999999999,310.22000000000014,23.961318328222646
C462,Data-Heavy Users,Plan10,1294.67,238,444,42.05,62,3,Plan10,1294.67,0.0,0.0
